12020191, INT3310, 3.2
12020191, INT3508, 8.5
12020192, INT3507, 9
12020192, INT3117, 6.2
12020192, INT3111, 5.2
12020192, INT3310, 6.8
12020192, INT3403, 6.9
12020192, INT3508, 8
12020639, ELT2035, 5.4
12020639, INT2203, 3.4
12020639, INT3507, 8
12020639, INT3207, 8.7
12020639, INT3301, 4.2
12020639, INT3508, 0
12020202, MAT1101, 4.6
12020202, INT3507, 8.1
12020202, INT3213, 8.7
12020202, INT3303, 4.2
12020202, INT3307, 7
12020202, INT3401, 2
12020205, ELT2035, 3.6
12020205, INT2207, 6.6
12020205, INT2208, 5.7
12020205, INT3115, 6.7
12020205, INT3507, 8.5
12020205, INT3111, 7
12020205, INT3209, 5.8
12020205, INT3401, 5
12020205, INT3508, 0
12020219, FLF1107, 10
12020219, ELT2029, 4.8
12020219, INT2209, 8.7
12020219, INT3507, 8.5
12020219, INT3111, 8.7
12020219, INT3508, 9.5
12020227, PHI1005, 6.8
12020227, INT1003, 7.4
12020227, PHY1103, 5.1
12020227, INT2203, 7.5
12020227, INT3507, 7.5
12020227, INT3213, 8.7
12020227, INT3303, 8.8
12020227, INT3508, 8
12020228, PHI1005, 3.7
12020228, INT3507, 5.4
12020228, INT3117, 4.6
12020228, INT3209, 6.8
12020228, INT3213, 5.8
12020228, INT3307, 0
12020228, INT3508, 8
12020235, ELT2035, 5.9
12020235, INT3507, 8.2
12020235, INT3111, 6.5
12020235, INT3209, 7.6
12020235, INT3401, 6
12020235, INT3508, 8.5
12020535, MAT1101, 7.2
12020535, INT3507, 7.6
12020535, INT3209, 7.9
12020535, INT3301, 4.2
12020535, INT3508, 8.5
12020240, POL1001, 6.2
12020240, INT3507, 7.8
12020240, INT3209, 7
12020240, INT3213, 8.4
12020240, INT3307, 8.2
12020240, INT3403, 6.2
12020240, INT3508, 0
12020251, INT3507, 9
12020251, INT3111, 7.9
12020251, INT3310, 5.9
12020251, INT3401, 7
12020251, INT3508, 9
12020254, POL1001, 7.4
12020254, ELT2035, 5.4
12020254, INT2207, 0
12020254, INT3115, 0
12020254, INT3507, 0
12020266, INT3115, 8.6
12020266, INT3507, 8.1
12020266, INT3117, 8.3
12020266, INT3310, 5.8
12020266, INT3508, 8
12020267, FLF1107, 10
12020267, INT3507, 7.7
12020267, INT3310, 7.3
12020267, INT3508, 7.5
12020275, FLF1107, 10
12020275, ELT2035, 5.1
12020275, INT3115, 6.8
12020275, INT3507, 7.2
12020275, INT3111, 6.8
12020275, INT3310, 6.2
12020275, INT3508, 9.5
12020289, ELT2035, 0
12020289, MAT1101, 0
12020289, INT2207, 0
12020289, MAT1100, 0
12020289, INT3403, 0
12020291, INT2202, 8
12020291, INT3115, 7.6
12020291, INT3507, 6.4
12020291, INT3111, 7.6
12020291, INT3207, 9
12020291, INT3209, 7.2
12020291, INT3310, 7.1
12020291, INT3508, 6
12020294, FLF1107, 7.4
12020294, ELT2035, 2
12020294, INT3507, 0
12020294, INT3117, 7.5
12020294, INT3111, 9
12020294, INT3310, 9.2
12020315, INT2204, 0
12020315, INT2207, 0
12020315, INT3507, 0
12020315, INT3403, 0
12020322, MAT1093, 5
12020322, PHY1103, 8.2
12020322, INT3507, 9
12020322, MAT1099, 8
12020322, INT3213, 7.3
12020322, INT3301, 8.5
12020322, INT3307, 8.5
12020322, INT3508, 8.5
12020329, POL1001, 0
12020329, INT2203, 0
12020329, MAT1101, 0
12020329, INT2207, 0
12020516, FLF1107, 0
12020516, MAT1093, 8
12020516, INT3507, 3.1
12020516, INT3209, 6.4
12020516, INT3213, 6.6
12020516, INT3310, 6.7
12020516, INT3508, 8
12020341, ELT2035, 1.2
12020341, INT2204, 2.4
12020341, INT2209, 6.3
12020341, INT3115, 0
12020341, INT3117, 3.7
12020341, INT3207, 7.3
12020341, INT3213, 2.4
12020341, INT3310, 0
12020341, INT3403, 1.8
12020351, PHY1103, 5
12020351, ELT2035, 5.6
12020351, MAT1101, 6.6
12020351, INT2204, 0
12020351, INT3209, 0
12020351, INT3213, 2.8
12020363, INT1003, 1.6
12020363, INT3115, 0
12020363, INT3507, 6.9
12020363, INT3111, 4.2
12020363, INT3213, 7
12020363, INT3301, 6
12020363, INT3310, 5.6
12020373, FLF1107, 10
12020373, INT3507, 7.5
12020373, INT3111, 9
12020373, INT3301, 6.6
12020373, INT3310, 10
12020373, INT3403, 8.3
12020373, INT3508, 9
12020378, FLF1107, 5.3
12020378, INT3507, 8.3
12020378, INT3111, 7.6
12020378, INT3207, 9.5
12020378, INT3401, 8
12020378, INT3508, 9
12020380, FLF1107, 5.7
12020380, INT3507, 8.5
12020380, INT3209, 8
12020380, INT3213, 8.7
12020380, INT3401, 2
12020380, INT3508, 0
12020382, MAT1101, 0
12020382, INT3115, 1.8
12020382, INT3507, 8.4
12020382, INT3111, 7.6
12020382, INT3505, 0
12020382, INT3401, 5
12020382, INT3403, 4.5
12020387, INT3507, 4.8
12020387, INT3117, 7.6
12020387, INT3111, 9
12020387, INT3209, 8.2
12020387, INT3310, 9.6
12020387, INT3508, 9.5
12020400, INT3507, 8.1
12020400, INT3111, 3.6
12020400, INT3403, 7.7
12020478, ELT2035, 3.6
12020478, MAT1101, 2.2
12020478, INT2205, 0
12020478, MAT1100, 3.4
12020478, ELT3044, 0
12020478, INT3403, 0
12020426, INT3507, 8.1
12020426, INT3111, 8.8
12020426, INT3207, 8
12020426, INT3401, 2
12020426, INT3508, 9.5
12020003, PHI1004, 3.2
12020003, PHI1005, 2.8
12020003, POL1001, 0
12020003, MAT1094, 0
12020003, INT2209, 0
12020003, INT2202, 0
12020003, INT3507, 1
12020003, ELT3044, 0
12020003, INT3213, 1.2
12020003, INT3301, 0.4
12020003, INT3310, 0
12020524, FLF1107, 6.7
12020524, ELT2035, 0
12020524, INT2207, 6.2
12020524, INT3507, 8.5
12020524, INT3508, 0
12020018, FLF1107, 5.9
12020018, INT3507, 4.4
12020018, INT3117, 5.2
12020018, INT3403, 6.2
12020018, INT3508, 8
12020021, FLF1107, 2.2
12020021, ELT2035, 5.3
12020021, MAT1101, 3.6
12020021, INT3507, 8
12020021, INT3117, 4.6
12020021, INT3213, 5.2
12020021, INT3508, 7.5
12020038, FLF1107, 6.2
12020038, INT3507, 7.7
12020038, INT3213, 8.7
12020038, INT3307, 7.5
12020038, INT3401, 6
12020051, FLF1107, 5.4
12020051, INT3507, 8.7
12020051, INT3111, 8.5
12020051, INT3207, 8.9
12020051, INT3508, 8
12020491, FLF1107, 10
12020491, INT3507, 7.9
12020491, INT3213, 8.7
12020491, INT3301, 7.1
12020491, INT3508, 8.5
12020084, INT3507, 8.3
12020084, INT3209, 8.3
12020084, INT3301, 6.5
12020084, INT3501, 6.8
12020084, INT3508, 9.5
12020092, FLF1107, 0
12020092, ELT2035, 4.2
12020092, INT3115, 7
12020092, INT3507, 0
12020092, INT3111, 7.5
12020092, INT3213, 8.7
12020092, INT3508, 9
12020094, POL1001, 7.1
12020094, MAT1101, 6.5
12020094, INT2204, 4.7
12020094, INT3115, 7.3
12020094, INT3117, 4.2
12020094, INT3111, 5.2
12020094, INT3213, 4.5
12020098, FLF1107, 0
12020098, ELT2035, 1.6
12020098, INT2209, 6
12020098, INT3507, 3.9
12020098, INT3209, 6.4
12020098, INT3403, 0
12020098, INT3508, 10
12020113, FLF1107, 6.3
12020113, INT3507, 9
12020113, INT3310, 8.7
12020113, INT3508, 9
12020117, FLF1107, 4.6
12020117, INT3507, 4.6
12020117, INT3310, 6.3
12020117, INT3508, 8
12020125, PHI1005, 6.3
12020125, FLF1107, 7.5
12020125, INT2204, 6
12020125, INT2205, 7.8
12020125, INT3507, 0
12020125, INT3111, 6.7
12020125, INT3213, 8.4
12020125, INT3508, 8.5
12020145, INT3115, 7.2
12020145, INT3507, 8.5
12020145, INT3209, 7.9
12020145, INT3301, 9.7
12020145, INT3401, 2
12020145, INT3508, 8.5
12020141, INT2207, 3.3
12020141, INT3115, 4.7
