StudentID,PHI1004,PHI1005,POL1001,HIS1002,INT1003,INT1006,FLF1105,FLF1106,FLF1107,MAT1093,MAT1094,MAT1095,PHY1100,PHY1103,ELT2035,INT2203,MAT1101,ELT2029,INT1050,INT2204,INT2205,INT2206,INT2209,INT2207,INT2208,INT2202,INT3202,INT3110,INT3306,INT3115,INT3507,MAT1099,MAT1100,ELT2028,ELT2031,ELT3044,BSA2022,INE1150,INE1151,INT3117,INT3105,INT3106,INT3108,INT3109,INT3111,INT3206,INT3207,INT3209,INT3213,INT3216,INT3217,INT3301,INT3303,INT3304,INT3305,INT3307,INT3309,INT3310,INT3501,INT3505,INT3506,INT3401,INT3403,INT3404,INT3407,INT3508,INT4050,INT3509,INT2201,INT3405,INT3402,INT3211,INT2020,INT2009,INT3212,INT3061,MAT1089,INT3221
12020373,7.3,7.7,7.1,7.7,7.5,8.3,5.9,5.6,10,5.5,7.4,8.3,5.8,6.9,7,8.1,5.9,?,6.6,7,6.4,7.5,6,5.6,6.7,5,9.5,7.4,6.1,8.3,7.5,7,?,?,?,?,7.3,?,?,?,?,?,?,?,9,?,8.6,?,?,?,?,6.6,?,?,?,?,?,10,?,?,?,?,8.3,?,?,9,?,?,?,?,?,?,?,?,?,?,?,?
12020378,7.2,5.9,7.7,8.1,7.8,8.5,7,5.4,5.3,5.9,5.8,4.4,5.4,6.9,6.1,5.3,6.7,?,7,5.9,8,4.4,6.7,4.1,5.3,8.5,9.4,7.8,7.5,7,8.3,2.9,6.5,?,?,?,?,?,?,?,?,?,?,?,7.6,?,9.5,?,?,?,?,?,?,?,?,?,?,10,?,?,?,8,4.2,?,?,9,?,?,?,?,?,?,?,?,?,?,?,?
12020380,6.6,5.2,5,?,6.1,7.9,7,4.8,5.7,3.4,6.8,5.7,7.5,7.2,8,6.5,9,?,7.8,7.4,7.1,4,6,5.8,6.6,5.2,4.6,6.7,4.7,6.3,8.5,6.4,?,?,?,?,?,?,6.4,?,?,?,?,?,?,6.2,8.7,8,8.7,?,?,?,?,?,?,?,?,?,?,?,?,2,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?
12020382,7,7.6,5.9,8,9,7.7,8.8,10,10,5.7,5.5,4.9,7.4,7.1,5.9,9.2,0,?,8.8,7,7.5,7.8,8.4,6.5,0.8,3.8,8.2,7.9,6,1.8,8.4,7.6,?,?,?,?,8.2,?,?,?,?,?,?,?,7.6,?,?,?,?,?,?,?,?,?,?,?,?,9.4,?,0,?,5,4.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020387,6.9,7,7.9,8.1,8.9,8.4,8,10,10,6.5,7.6,8.8,5.4,7.7,7.2,6.2,7.2,?,7.9,7.1,9.6,6.1,6.4,7.2,6.8,9.3,7,8.6,6.5,8.6,4.8,9.3,?,?,?,?,7.6,?,?,7.6,?,5.4,?,?,9,?,?,8.2,?,?,?,?,?,?,?,?,?,9.6,?,?,?,?,6.6,?,?,9.5,?,?,?,?,?,?,?,?,?,?,?,?
12020400,5.7,4.6,7.5,3.1,3.8,2.1,6.5,4.8,4.2,3.6,7.4,6,5.4,4.1,5,6.3,7,?,6.9,6.1,8.8,6,6.6,5.2,6.9,4,7.5,0,2.1,1.7,8.1,?,6.6,?,?,?,?,?,3.8,?,?,?,?,?,3.6,5.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7.7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020478,7,7,7.3,6,?,2,8,8.8,7.9,4,8.2,7.5,7,6,3.6,?,2.2,?,5,?,0,?,2.8,5,?,0,?,?,?,?,?,?,3.4,?,?,0,?,?,1.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020426,5.9,6.9,7.2,6.7,4.1,5.2,5.9,4.9,4.7,8.4,6.2,5.4,5.4,7.2,6.1,8.7,6.2,?,7.7,6.6,6,7.4,8.2,6.8,8.2,4.2,?,7.9,9.4,7.8,8.1,6.1,?,?,?,?,?,?,?,7.6,?,?,?,?,8.8,7,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,9.5,?,?,?,?,?,?,?,?,?,?,?,?
12020000,?,?,?,?,7.5,7.1,8.4,0,?,?,7.3,0,8.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020003,3.2,2.8,0,?,7.2,5,8.9,10,10,3.7,0,0,7.1,0,2.1,4.6,1.6,?,6,8,8.6,5.9,0,4.2,8.5,0,?,6.9,?,5.6,1,9.5,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.2,?,?,0.4,?,?,?,?,?,0,?,?,?,?,5.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020524,7.5,6,6,8.1,7.6,8.7,7.1,6.2,6.7,3.3,5.7,4.4,6,7.4,0,4.1,5,?,5.2,4.7,4.7,5.1,7.7,6.2,6,7.1,6.6,3.6,1.3,?,8.5,?,?,?,?,?,?,?,?,?,?,2.4,?,?,?,?,8.3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?
12020018,6,7.5,6.2,7.3,7.4,9.1,7.6,5.2,5.9,7.3,7.1,5.7,7.5,6.2,4.2,7.2,7.3,?,6.2,6.1,8,2.1,5.2,5.8,4.8,9,8.2,5.3,5.1,6,4.4,3.2,?,?,?,?,?,?,4.3,5.2,?,6,?,?,?,?,8.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6.2,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?
12020021,6.5,5.5,5.2,7.6,4.9,4.8,6.4,3.2,2.2,3.4,4.8,5.8,5,5.2,5.3,6,3.6,?,1.9,5,5.1,3.1,4,4.1,7.3,5,6.4,4,5.6,6.6,8,5.1,?,?,?,?,7.1,?,?,4.6,?,5,?,?,?,?,8.3,?,5.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7.5,?,?,?,?,?,?,?,?,?,?,?,?
12020038,5.6,4.3,5.8,?,6.5,6,6.6,4.2,6.2,9.1,5,5.6,4.3,5.7,5.6,7.2,7.3,?,8.9,6.2,5.7,8,5.5,6.7,5.9,8.9,6.6,6.2,7.8,7.6,7.7,?,7.3,?,?,?,7.3,?,?,?,?,?,?,?,?,?,9,?,8.7,?,?,?,?,?,?,7.5,?,?,?,?,?,6,5.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
11020044,?,?,?,?,?,0,?,?,?,0,3.9,0,6.3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020051,6.9,5.3,6.1,7.7,5.5,6.1,4.6,4.3,5.4,6.5,6.8,7.9,4.9,4.2,5.9,5.3,8.3,?,8.1,7.8,7.7,6.8,6.7,7.3,8.2,8.3,8.8,8.6,6.6,6.7,8.7,7.3,?,?,?,?,7.4,?,?,8.1,?,7.2,?,?,8.5,8.2,8.9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?
12020491,7.3,6.9,5.5,7.6,7.2,4.8,7.3,6,10,4.5,6.2,6.7,6.3,5.9,7.1,6,8.8,?,8.3,7.4,6.3,6.7,7.1,6.5,5.2,4.6,9.5,7.7,5.7,7.7,7.9,?,8.7,?,?,?,?,?,7.1,?,?,6.9,?,?,?,?,8.2,?,8.7,?,?,7.1,?,?,?,?,?,3.4,?,?,?,?,?,?,?,8.5,?,?,?,?,?,?,?,?,?,?,?,?
12020084,7.7,7.7,7.3,5.6,8.7,9.9,8.1,4.8,6.5,7.1,9.3,5.3,7.9,7.8,6.8,6.5,6.9,?,7.3,7.4,9.7,6.6,5.7,5.4,7.6,7.2,9,5.1,6.4,7.1,8.3,?,5.9,?,?,?,8.8,?,?,?,?,?,?,?,?,?,?,8.3,6.4,?,?,6.5,?,?,?,?,?,8.5,6.8,?,9,?,?,?,?,9.5,?,?,?,?,?,?,?,?,?,?,?,?
12020092,4.1,7.1,7.2,7.8,7.8,6.1,5.6,5.1,0,6.3,7.8,8.7,6.4,5.6,4.2,5.9,8,?,8.3,8.2,7.6,7.7,4.9,6.4,7,6.2,8.6,4.6,5.5,7,0,?,6.3,?,?,?,7.6,?,?,?,?,?,?,?,7.5,5.4,?,5.4,8.7,?,?,?,?,?,?,?,?,?,?,?,?,?,5.6,?,?,9,?,?,?,?,?,?,?,?,?,?,?,?
12020094,4.7,4.8,7.1,6.6,6,6.4,6.7,4.2,2.8,3.2,5.5,3.2,9,5.4,4.1,4.1,6.5,?,5,4.7,8.3,3.1,4.3,4.3,5.4,5.1,7,3.3,2.9,7.3,?,?,7.1,?,?,?,?,?,4.6,4.2,?,?,?,?,5.2,?,?,?,4.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020098,6.2,4.6,6.9,7.8,5.3,6.7,6.7,4.9,0,3.9,5.4,4.9,5.1,6.8,1.6,6.4,5.6,?,5,6.1,8.3,6.6,6,6.1,4,5.2,2.4,4.8,?,6.6,3.9,9.5,?,?,?,?,?,?,0,?,?,?,?,?,?,4.2,?,6.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,10,?,?,?,?,?,?,?,?,?,?,?,?
12020113,7.2,6.8,6.1,7.5,6.9,6.3,5.5,5.2,6.3,8.6,6,7,6,7.5,6.3,5.8,5.8,?,8.9,7.6,9.6,7.3,8.4,6.9,8,5.6,8.4,7.1,6.2,7,9,?,6.4,?,?,?,8.1,?,?,?,?,7.2,?,?,?,7.4,?,?,7.2,?,?,?,5.8,?,?,?,?,8.7,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,?,?,?,?,?
12020117,6.3,5.9,8.4,7.4,7.3,4.6,7,5.7,4.6,8,7.7,6.2,9,6.6,6.5,6.6,8.7,?,9.1,8.5,8.8,7.5,6.1,7.2,7.7,7,9.2,8.3,6.3,7.8,4.6,?,5.6,?,?,?,9.2,?,?,?,?,7.1,?,?,?,7.7,8.6,?,?,?,?,?,?,?,?,?,?,6.3,?,?,?,?,6.8,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?
12020122,6.1,6.4,0,?,7.8,5.4,6.3,0,?,0,3.8,0,6.2,3,?,0,?,?,?,0,0,?,?,?,?,5.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020125,6.4,6.3,?,?,6.4,5.5,7.7,2.5,7.5,3.9,5.7,7.6,6.1,4.1,1.6,2.7,5.8,?,5.5,6,7.8,7,0,7.1,5,7.8,?,?,5.7,?,0,6.8,?,?,?,?,?,?,?,?,?,?,?,?,6.7,?,8.6,?,8.4,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,8.5,?,?,?,?,?,?,?,?,?,?,?,?
12020145,5.8,7.3,5.8,7.7,8.1,7.8,7.5,5.5,10,3.1,6.6,6.1,4.8,7.6,6.5,9.4,8.4,?,8.9,7.6,10,9,7.9,7.6,6.9,6.8,7.2,7.7,5.7,7.2,8.5,2.8,?,8.8,?,?,?,?,4.3,?,?,?,?,?,?,6.2,8.3,7.9,?,?,?,9.7,?,?,?,?,?,?,?,?,?,2,?,?,?,8.5,?,?,?,?,?,?,?,?,?,?,?,?
12020141,6.6,6.1,5.4,7.3,6.6,5.1,8.5,10,?,2.6,7.8,3.5,4.8,4.1,?,4.4,?,?,5.9,4.2,5.2,6.4,?,3.3,7.9,5.8,5.4,?,?,4.7,8.4,?,3.4,8.8,?,?,?,?,2.1,?,?,?,?,?,?,6,?,7.6,?,?,?,?,?,?,?,?,?,4.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020158,6.5,6.5,5.2,7.8,7.3,7.2,6.1,4.6,4.2,3.9,7.3,5.8,5.9,5.7,7.2,7.1,7.2,?,7.4,7,7,6.3,4.7,6.2,7.3,8.6,6.6,8,9,7.1,9,?,6.7,?,?,?,?,?,5.2,6.8,?,5,?,?,4.6,?,8.7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7.5,?,?,9.5,?,?,?,?,?,?,?,?,?,?,?,?
12020501,6.3,5.7,6.7,7.6,6.9,5.8,5.9,3.3,?,3.8,3.2,1.9,6.2,5.1,1.6,?,7,?,6.2,5,5.2,4.5,?,4.8,?,0,4.8,0,2.5,7.7,?,?,6.6,?,?,?,?,?,?,?,?,0,?,?,?,?,8.3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020183,6.4,7.2,6.9,2.9,8.3,7.3,10,10,6.2,6.5,7,5.7,7.6,6.2,2.2,5.4,7,?,3.8,7.9,7,5.8,3.7,5.1,4.1,8.7,7.4,?,6.9,7,9,?,5.5,?,?,?,?,?,1.9,4.7,?,3.5,?,?,5.1,?,?,6.4,5.9,?,?,?,?,?,?,?,?,?,?,?,?,?,6.9,?,?,9,?,?,?,?,?,?,?,?,?,?,?,?
12020533,6.2,5.1,8.7,7.4,7.7,6.7,6.9,6.2,5.8,9.6,5.5,8.3,6.2,5.8,6.8,7.8,7.6,?,6.9,7.6,8.4,5.8,9.1,6.2,5.7,8.4,9.2,7.4,6.2,8.3,8,?,6.6,?,?,?,7.6,?,?,?,?,?,?,?,?,?,8.1,?,?,?,?,?,?,?,?,?,?,7.1,?,?,?,?,7.7,?,?,8.5,?,?,?,?,?,?,?,?,?,?,?,?
12020172,6.4,5.9,6.3,3,7.5,9.4,6.5,5.2,7.5,6.5,6.6,8,6.3,7.7,6,7.4,6.7,?,5.6,5.7,7.6,5.6,5.4,5.8,5.5,9.2,7,4.4,8.6,7.1,9,?,7.9,?,?,?,?,?,2.1,5.3,?,5,?,?,5.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6.9,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?
12020199,7.6,5.4,5.3,7.6,8.3,8.9,7.7,7.3,7.7,7.6,9.5,9.1,7.1,7.7,7.1,7,8.6,?,5.3,6.4,9.7,5.4,9.2,8.8,8.5,8.2,9,7.9,?,8,5.8,?,7.5,?,?,?,?,?,5.6,?,?,?,?,?,7.3,6.6,8.5,?,?,?,?,?,?,?,?,7.9,?,9.4,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,?,?,?,?,?
12020204,6.5,4.5,6,7.6,8.2,6.1,7.3,10,10,3.9,7,6.1,6.5,4.2,6.5,8,6,?,8.8,5.1,8.9,7.8,7.7,5.4,6,4,5.8,3.7,6.4,6.7,8.2,9.7,?,?,?,?,7.3,?,?,?,?,?,?,?,7.6,?,8,7.1,?,?,?,?,6.7,?,?,8.8,?,5.9,?,?,?,?,?,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?
12020216,5.4,?,0,?,7.7,9.3,7.1,5.9,5.7,0,3.9,5.8,6.5,0,?,0,?,?,0,5,2.4,0.8,?,?,?,5.9,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020232,6.8,6.8,6.3,6.7,6.4,7.5,7.5,5.4,5.8,6.8,9.1,7.3,6.4,8,6.2,8.9,8,?,9.1,6.8,7,6.1,7.7,7.4,6.5,8.5,7.8,6.6,9.2,6.7,5.3,9.9,?,?,?,?,7.6,?,?,?,?,?,?,?,?,?,8,?,?,?,?,6.6,6.9,?,?,?,?,9.4,?,?,?,9,3.9,?,?,6,?,?,?,?,?,?,?,?,?,?,?,?
12020238,5.4,5.9,7.4,?,6.6,6.3,6.9,4.8,6.3,5.2,7.6,5.7,7.2,5.3,6.3,5.1,7.9,?,7.1,5.1,5.9,4.4,7.4,6.1,7.4,6.5,7.8,7.5,6.7,7.7,7.7,?,6.4,?,?,?,?,?,4,?,?,?,?,?,8.2,?,8.5,7.3,?,?,?,6.9,?,?,?,?,?,5.9,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,?,?,?,?,?
12020241,6.3,0,4.8,0,6.5,7.7,7.1,5.5,?,2,8.7,3.4,4.5,?,2,4.1,0.8,?,4,4.6,4.4,4.1,8.4,2,0,6.6,0,0,0,?,?,?,5.3,?,?,?,?,?,0.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
11020201,?,?,?,?,8.4,?,?,?,7,6.1,5.8,5.8,9.3,8.8,6,6.6,4.8,?,7.7,4.1,5,6.4,8.8,6.4,5.2,4.2,8,5.5,8.1,7.8,7.4,7.7,6.1,?,?,?,?,?,?,?,?,?,?,?,?,6,8.5,?,7.6,?,?,?,?,?,?,?,?,?,?,?,?,5,6.1,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?
11020203,?,?,?,0,?,?,?,?,?,0,2.3,?,?,?,?,?,0,?,?,?,1.9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020507,7.7,7.1,7.4,8.5,5.9,5.2,5.7,4.8,5.6,9,5.2,7.5,6.2,6.6,8.9,6.3,9.3,?,7.9,4.2,8.5,6.6,6.9,8.4,8,4,9.4,8.3,4.6,8,7.8,8,?,?,?,?,7.9,?,?,?,?,5.9,?,?,8.7,?,8.6,7.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?
12020258,5.7,5.2,5.9,7.8,6.6,7.3,5,5.3,4.4,7.6,5.2,5.3,5.2,4.2,5.5,5.3,4.8,?,5.8,6.7,7,5.1,6,4.8,4.5,6.4,7.2,4.3,6.7,8.7,8.3,?,5.2,?,?,?,?,?,4,5.4,?,3.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.1,?,?,7,?,?,?,?,?,?,?,?,?,?,?,?
12020259,6.1,6.1,7.2,?,7.2,7.1,5.9,5.5,4.4,5.8,7.6,5.7,0,7.3,0,0,0,?,8.4,0,5.3,2,0,0,0,7.1,?,?,?,0,?,8.2,?,?,?,?,?,?,4.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020638,7.6,6.6,6.1,8,8.5,7.2,7,5.7,6.5,3.8,6.3,4.8,5.9,6,5.7,5.3,5,?,6.1,4.4,7.5,5.4,0,5.9,4.1,4,8.8,6.4,2.2,7.5,5.1,?,4.8,?,?,?,7.6,?,?,?,?,3.9,?,?,?,?,8.3,8.3,8,?,?,?,?,?,?,?,?,9.2,?,?,?,?,6.2,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?
11020234,?,?,4.2,?,?,0,?,?,?,0,3,0.8,0,?,?,0,?,?,0,0,0,?,0,0,?,?,1.2,?,?,?,?,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.1,?,?,?,?,?,?,?,?,?,?,3.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020282,4.7,6.3,7.8,?,7.5,7,7.2,5.4,5.6,5.2,5.9,6.4,4.4,5.1,4.5,5.7,5.1,?,?,8.6,6.2,5,7,6.5,6.7,4.2,7.8,6.1,8.8,7.8,8.4,8,?,?,?,?,?,?,?,6.2,?,6.8,?,?,?,6.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,6.6,?,?,7.5,?,?,?,?,?,?,?,?,?,?,?,?
12020515,7.9,8.1,5.8,8,6.8,9,8.2,5.7,5.7,5,5.2,7.1,6.2,4.8,1.6,8.5,5,?,6.7,7.6,8,6.1,5.4,6.3,6.7,5,7,2.4,4,0.8,8,?,5.2,?,?,?,?,?,?,4.1,?,3.7,?,?,?,?,?,?,?,?,?,?,?,?,?,1.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
11020255,1.1,1.1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020331,7.5,6.9,5.6,7.4,7.4,5.7,6.1,4.3,0,3.1,5.3,7.5,5.3,6.2,4.7,3.2,5.1,?,7.2,0.5,6.8,4.2,5.3,4.2,5.5,0.8,4.2,2,?,?,7.5,5.6,7.1,?,?,?,?,?,4.8,?,?,0,?,?,?,5.8,9,?,?,?,?,?,6.1,?,?,?,?,?,?,?,?,?,5.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020358,3.3,7.5,7,7.1,9.2,6.3,7.8,10,10,3.9,5.5,5.2,5.4,6.4,4,7.3,9.2,?,7.8,7.6,8.8,5.2,4.9,5,5.6,5.8,9.4,7.5,6.5,8.5,8.3,7.1,?,?,?,?,?,?,5.8,?,?,?,?,?,?,6.6,8.6,?,?,?,?,?,?,?,?,5.3,?,?,?,?,?,9,9.1,?,?,9,?,?,?,?,?,?,?,?,?,?,?,?
11020287,?,?,7.5,?,6.2,7.6,?,?,?,7.5,6.3,3.9,5.4,6.1,6.2,4.2,5.2,?,6.3,4.6,6,7.1,6,4.8,5.5,7.8,?,6.6,7.7,6.2,8.1,?,5.7,?,?,?,?,?,?,?,?,?,?,?,?,7.2,?,?,6.2,?,?,4.7,?,?,?,7.3,?,?,?,?,?,7,8.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020352,8.2,7.7,6.9,8.1,8.6,8.5,7.7,5.8,6.3,7.2,5.4,9.2,5.7,6.9,8.9,7.5,8,?,9.2,6.4,9.6,6.5,6.3,7.1,7,9.6,6.2,8.5,8.5,7,7.7,7.2,?,?,?,8,?,?,?,7.9,?,9,?,?,?,?,8.2,?,8.7,?,?,?,?,?,?,?,?,?,?,?,?,?,9.2,?,?,8,?,?,?,?,?,?,?,?,?,?,?,?
12020365,5.8,5.3,4.6,7.3,9.3,9.1,8.9,10,10,6.5,7.5,8.5,7.9,6.4,5.2,9.2,7.4,?,7.5,9.4,9.4,10,6.4,7.2,9,8.4,8.8,7,7.1,8.6,7.9,7.4,?,?,?,?,?,?,5.9,?,?,?,?,?,?,7.2,?,?,7.1,?,?,?,?,?,?,?,?,?,?,?,?,6,7.9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020379,8.2,6.1,6,8.1,6.4,9.7,5.4,4.6,5.2,4,5.9,7.4,6.4,5.4,7.2,6,5.8,?,8.2,5.8,7.2,5,5.7,6.1,5.5,4.6,6.6,7,5.7,7.1,5.2,7.9,?,?,?,6.5,?,?,?,?,?,7.2,?,?,?,?,8.5,?,6.6,?,?,?,?,?,?,?,?,7.3,?,?,?,?,6.2,?,?,8.5,?,?,?,?,?,?,?,?,?,?,?,?
12020386,?,?,?,?,7.5,3.6,6.2,4.9,?,2.2,3.4,6,5.1,?,?,?,?,?,?,?,?,?,?,?,?,3.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020391,6.5,6.4,5.6,7.3,4.9,0,7.4,4.6,4.6,5.1,6,6.8,6,6.9,6.5,8.3,6.7,?,7.7,7.5,8.6,4,6.7,7.4,?,4,8.4,7.4,6,8,8.1,7.7,?,?,?,?,?,?,5.9,?,?,?,?,?,7,6.2,8.6,8.8,?,?,?,?,?,?,?,?,?,?,?,?,?,5,?,?,?,7.5,?,?,?,?,?,?,?,?,?,?,?,?
12020405,5.4,6.2,5.8,7.1,5.5,7.8,5.9,4,6.3,3.5,5.8,7.1,5.6,6,2.2,4.7,4,?,6.7,6,8.8,4.1,1.9,4.1,5.1,6.6,4.4,?,?,1.7,?,?,5,?,?,?,?,?,3.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,3.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020413,6.4,8.4,6.3,7.2,7.6,7.5,4.8,6.6,5.8,9.2,6.7,8,6.8,8.3,8.6,8.7,9.7,?,9.4,8.7,9.1,8.5,7.7,8.9,8.5,8.5,9.2,8.5,7.3,8,6.2,6.6,?,?,?,?,?,?,6.4,?,?,7.8,?,?,8.2,?,8.2,8.2,?,?,?,?,?,?,?,?,?,9.3,?,?,?,?,10,?,?,9,?,?,?,?,?,?,?,?,?,?,?,?
12020431,6.9,6.7,5.6,7.5,6.4,7.8,7,4.5,0.6,4.1,6.4,5.5,5.6,7.6,2.6,5.5,5.2,?,6,6,5.6,4.3,1.8,5.4,5.4,0.4,4.8,?,3.2,2,?,?,5.7,?,?,?,?,?,5.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
11020401,0,2.9,6.7,?,?,?,?,?,?,0,0,0,0,0,?,0,?,?,?,0.1,0.4,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
11020999,?,?,?,?,?,?,?,?,?,0,0.5,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
11020026,5.9,5,8.4,5.1,7.6,2.7,?,?,5.4,9.1,9,6.7,7.2,6.8,?,0,7.6,?,6.7,6,3.2,6,3,5.6,?,5.6,?,?,?,?,?,6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020538,?,?,?,?,?,?,?,?,?,8.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8.7,7.6,5.9,8,9.3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8.3,?,9,?,?,9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12020521,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,8.5,0.6,8,8.1,?,?,?,?,?,?,?,?,7.6,?,7.3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?
