StudentID,PHI1004,PHI1005,POL1001,HIS1002,INT1003,INT1006,FLF1105,FLF1106,FLF1107,MAT1093,MAT1094,MAT1095,PHY1100,PHY1103,ELT2035,INT2203,MAT1101,ELT2029,INT1050,INT2204,INT2205,INT2206,INT2209,INT2207,INT2208,INT2202,INT3202,INT3110,INT3306,INT3115,INT3507,MAT1099,MAT1100,ELT2028,ELT2031,ELT3044,BSA2022,INE1150,INE1151,INT3117,INT3105,INT3106,INT3108,INT3109,INT3111,INT3206,INT3207,INT3209,INT3213,INT3216,INT3217,INT3301,INT3303,INT3304,INT3305,INT3307,INT3309,INT3310,INT3501,INT3505,INT3506,INT3401,INT3403,INT3404,INT3407,INT3508,INT4050,INT3509,INT2201,INT3405,INT3402,INT3211,INT2020,INT2009,INT3212,INT3061,MAT1089,INT3221
13020002,3,5,?,?,1,5,1,2,3,4,1,2,1,3,5,3,5,?,4,3,3,?,?,5,?,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020008,3,4,5,?,1,1,5,2,3,4,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020012,3,4,5,?,1,1,1,2,?,2,1,2,1,3,5,3,5,?,4,3,3,?,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020053,3,4,5,?,5,3,1,2,3,2,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020063,3,5,4,?,1,1,1,2,3,2,1,2,3,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020708,5,4,5,?,1,1,1,2,?,2,2,2,1,3,5,3,5,?,4,4,3,4,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020091,3,4,5,?,1,1,1,2,3,2,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020712,3,4,5,?,1,1,1,2,3,2,1,2,1,3,5,5,5,?,4,3,5,4,4,5,4,2,?,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020716,5,4,5,?,1,4,4,2,3,2,4,2,1,3,5,5,5,?,?,?,3,4,4,5,?,2,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020113,3,4,5,?,1,1,1,2,5,2,1,2,1,3,5,5,5,?,2,5,3,4,4,3,4,2,?,?,?,5,?,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020531,3,4,5,?,1,5,1,2,?,4,1,2,1,3,5,3,3,?,4,3,5,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020125,3,4,5,?,1,1,5,2,3,2,1,2,5,3,5,3,3,?,4,3,3,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020136,3,4,5,?,1,1,1,2,3,2,1,2,1,3,5,3,5,?,4,3,3,?,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020137,5,?,?,?,1,2,1,?,5,2,1,2,2,5,5,4,?,?,2,3,3,4,?,4,3,2,?,4,?,?,?,4,5,?,?,?,?,?,?,?,?,4,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020146,4,5,5,?,1,4,1,2,3,2,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020148,3,4,5,?,1,1,1,2,3,5,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020159,4,?,5,?,1,4,1,2,3,2,1,2,1,3,5,5,5,?,4,5,3,4,4,5,?,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020160,3,4,5,?,1,1,1,2,3,2,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020713,3,?,?,?,1,1,1,2,3,2,1,4,1,3,5,5,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,?,?,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020183,3,4,?,?,1,1,1,2,4,2,1,2,5,3,?,3,5,?,4,3,5,4,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020190,3,5,5,?,1,1,1,2,?,2,1,2,1,3,5,3,?,?,4,5,?,4,4,5,4,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020546,3,4,5,?,1,1,1,2,?,2,1,2,1,3,5,3,3,?,4,5,3,?,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020196,3,4,5,?,1,1,1,2,3,2,1,2,1,3,5,3,3,?,4,5,5,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020704,3,4,5,?,1,2,2,2,3,2,1,4,1,3,5,?,5,?,4,3,3,4,?,5,?,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020228,3,4,5,2,1,1,1,2,3,2,1,2,2,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020229,3,4,5,?,1,1,1,2,3,2,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020265,3,4,5,?,1,1,1,2,?,2,1,2,1,3,5,3,3,?,4,3,3,4,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020725,?,?,?,?,1,1,1,2,?,2,1,2,1,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020275,5,4,?,?,5,3,1,2,?,2,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,5,5,?,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020280,3,4,5,?,1,1,1,2,3,2,1,2,1,3,5,5,?,?,4,3,3,?,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020629,3,4,?,?,1,1,1,2,3,2,1,2,1,3,5,5,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020290,3,5,?,4,1,1,1,2,?,5,1,2,1,3,?,5,3,?,?,5,3,4,4,?,4,2,4,4,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,4,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020291,3,4,5,?,1,1,1,2,3,2,1,2,1,3,5,3,5,?,4,3,3,?,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020550,3,4,5,?,1,1,1,2,?,2,1,2,1,3,5,3,3,?,4,3,5,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020314,3,4,5,?,1,1,1,2,3,2,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020317,3,4,5,?,1,5,1,2,3,2,1,2,1,3,5,3,3,?,4,3,3,4,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020323,3,5,5,?,1,1,1,2,3,2,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020324,3,4,5,?,1,1,1,2,3,2,1,2,1,3,5,3,5,?,4,3,3,?,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020327,4,5,?,?,3,3,3,4,5,4,3,4,3,5,?,5,?,?,?,5,5,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020330,3,4,3,?,1,1,1,2,3,2,1,2,1,3,5,3,5,?,4,5,3,4,4,5,5,2,?,?,?,5,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020636,5,4,5,?,1,3,1,2,?,2,1,2,1,3,5,5,5,?,4,5,3,4,?,5,?,4,?,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020342,3,4,5,?,1,3,1,2,3,4,1,2,3,3,5,4,5,?,4,3,3,4,?,5,5,4,?,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020601,3,4,5,?,1,1,1,2,3,2,1,2,1,3,5,3,5,?,4,5,3,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020638,3,4,5,?,1,1,1,2,3,2,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020372,3,4,5,?,1,1,1,2,3,2,1,2,1,3,5,5,3,?,4,3,3,4,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020397,3,4,5,?,1,1,1,2,5,2,1,2,1,3,5,3,5,?,4,3,3,?,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020395,5,4,5,?,1,5,1,2,3,2,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020386,3,4,?,?,1,3,3,2,?,2,1,2,1,3,?,3,3,?,4,3,3,4,4,?,4,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020403,5,?,5,?,1,5,1,2,3,2,1,2,1,3,5,3,5,?,4,?,?,4,4,5,4,4,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020410,3,4,5,?,1,5,1,2,3,2,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020418,3,4,5,?,1,1,1,2,3,2,1,2,1,3,?,5,5,?,4,5,3,4,4,5,4,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020420,3,4,5,?,1,1,1,2,3,5,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020425,3,5,5,?,1,1,1,2,5,5,1,4,3,3,5,3,5,?,2,4,?,4,4,5,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020428,3,4,5,?,1,1,1,2,3,2,1,2,1,3,5,3,3,?,4,3,3,4,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020452,3,4,5,?,1,4,5,2,3,2,1,2,1,3,5,3,5,?,4,3,3,?,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020450,3,4,5,?,1,1,1,2,5,2,1,2,1,3,5,3,3,?,4,3,3,4,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020647,3,4,5,?,1,1,1,2,5,2,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020481,3,5,5,?,1,1,1,2,3,2,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020495,5,4,5,?,1,1,1,2,3,2,1,2,1,3,5,3,5,?,4,5,5,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020496,3,4,5,?,1,1,1,2,3,2,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020511,4,4,5,?,1,1,1,2,?,2,1,2,1,3,5,3,3,?,4,3,3,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020513,?,?,?,?,1,1,1,2,?,2,1,2,1,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020013,?,?,?,?,1,1,1,2,?,2,1,2,1,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020034,3,4,5,?,1,1,1,2,3,2,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020044,3,4,5,?,1,4,1,2,3,2,1,2,1,3,5,3,5,?,4,5,3,4,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020052,3,4,5,?,1,1,1,2,3,5,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020054,3,4,5,?,1,1,1,2,3,5,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020055,3,4,5,?,3,1,1,2,?,2,1,2,3,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020057,3,3,4,?,1,1,1,2,3,2,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020583,3,4,3,?,1,1,1,4,5,2,1,2,1,3,5,3,3,?,4,4,3,?,4,5,2,2,?,?,?,5,?,5,?,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020094,3,4,5,?,1,1,1,2,3,2,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020092,3,4,5,?,1,1,5,2,3,2,1,2,5,3,5,3,3,?,4,3,3,4,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020099,3,4,5,?,1,1,1,2,3,2,1,2,1,3,5,3,5,?,4,5,3,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020130,?,?,?,?,1,1,1,2,?,2,1,2,1,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020540,3,5,?,?,1,1,3,?,?,4,1,2,1,4,?,2,?,?,?,5,5,4,?,5,4,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020153,5,4,5,?,1,1,1,4,5,2,1,2,1,3,5,3,5,?,4,3,3,?,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020155,5,4,5,?,1,1,1,2,3,2,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,4,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020169,3,5,5,?,1,2,1,2,?,2,1,2,4,3,5,3,5,?,4,5,3,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020173,3,4,5,?,1,1,1,2,5,2,1,2,1,3,5,3,5,?,4,5,3,4,4,5,4,2,?,?,?,5,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020176,5,4,5,?,1,3,1,2,3,2,1,2,1,3,5,3,5,?,4,5,3,4,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020184,3,4,5,?,1,1,1,2,2,2,1,2,1,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,?,3,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020191,3,4,5,?,1,1,1,2,3,2,1,2,1,3,5,3,5,?,4,3,3,4,?,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020234,3,4,5,?,1,1,4,2,3,2,1,2,4,3,5,3,5,?,4,3,3,4,4,5,4,2,?,?,?,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13020244,3,4,5,?,1,1,1,2,3,2,1,2,1,3,5,3,5,?,4,4,3,?,4,5,4,2,?,?,?,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
