Semester,Score,Score Range
1.2009-2010,6.75,5to8
1.2009-2010,5.7,5to8
1.2009-2010,6.9,5to8
1.2009-2010,5.85,5to8
1.2009-2010,4.6,0to5
1.2009-2010,5.7,5to8
1.2009-2010,4.65,0to5
1.2009-2010,5.55,5to8
1.2009-2010,6.65,5to8
1.2009-2010,4,0to5
1.2009-2010,6.85,5to8
1.2009-2010,4.25,0to5
1.2009-2010,6.7,5to8
1.2009-2010,6.5,5to8
1.2009-2010,5.25,5to8
1.2009-2010,2.85,0to5
1.2009-2010,5.75,5to8
1.2009-2010,5.45,5to8
1.2009-2010,7.25,5to8
1.2009-2010,7.8,5to8
1.2009-2010,3.8,0to5
1.2009-2010,6.95,5to8
1.2009-2010,6.1,5to8
1.2009-2010,4.75,0to5
1.2009-2010,4.8,0to5
1.2009-2010,6.2,5to8
1.2009-2010,4.85,0to5
1.2009-2010,6.1,5to8
1.2009-2010,6.6,5to8
1.2009-2010,6.45,5to8
1.2009-2010,9.5,8to10
1.2009-2010,5.5,5to8
1.2009-2010,5.2,5to8
1.2009-2010,5.3,5to8
1.2009-2010,6.1,5to8
1.2009-2010,6.3,5to8
1.2008-2009,6.75,5to8
1.2009-2010,7.1,5to8
1.2009-2010,4.65,0to5
1.2009-2010,4.35,0to5
1.2009-2010,5.45,5to8
1.2009-2010,5.45,5to8
1.2009-2010,5.4,5to8
1.2009-2010,6,5to8
1.2009-2010,5.05,5to8
1.2009-2010,4.85,0to5
1.2009-2010,5.8,5to8
1.2009-2010,6.75,5to8
1.2009-2010,5,5to8
1.2009-2010,4.6,0to5
1.2009-2010,4.65,0to5
1.2009-2010,4.45,0to5
1.2009-2010,5.05,5to8
1.2009-2010,6.25,5to8
1.2009-2010,6.75,5to8
1.2009-2010,5.1,5to8
1.2009-2010,4.55,0to5
1.2009-2010,4.45,0to5
1.2009-2010,4.45,0to5
1.2009-2010,5.85,5to8
1.2009-2010,8,8to10
1.2009-2010,5.6,5to8
1.2009-2010,6.3,5to8
1.2009-2010,6.85,5to8
1.2009-2010,6.35,5to8
1.2009-2010,6.05,5to8
1.2009-2010,5,5to8
1.2009-2010,7,5to8
1.2009-2010,6.85,5to8
1.2009-2010,5.65,5to8
1.2009-2010,5.05,5to8
1.2009-2010,5,5to8
1.2009-2010,5.25,5to8
1.2009-2010,5.4,5to8
1.2009-2010,4.7,0to5
1.2009-2010,5.8,5to8
1.2009-2010,4.8,0to5
1.2009-2010,5.75,5to8
1.2009-2010,6.35,5to8
1.2009-2010,6.6,5to8
1.2009-2010,6.15,5to8
1.2009-2010,3.5,0to5
1.2009-2010,5.3,5to8
1.2008-2009,4.6,0to5
1.2009-2010,4.4,0to5
1.2009-2010,3.6,0to5
1.2009-2010,5.35,5to8
1.2009-2010,6.65,5to8
1.2009-2010,5.75,5to8
1.2009-2010,6.15,5to8
1.2008-2009,5.95,5to8
1.2009-2010,5.35,5to8
1.2009-2010,5.35,5to8
1.2008-2009,7.55,5to8
1.2009-2010,4.6,0to5
1.2009-2010,6.6,5to8
1.2009-2010,4.5,0to5
1.2008-2009,7.15,5to8
1.2009-2010,4.5,0to5
1.2008-2009,4.65,0to5
1.2009-2010,5.15,5to8
1.2009-2010,5.55,5to8
1.2009-2010,3.5,0to5
1.2008-2009,4.25,0to5
1.2009-2010,5.8,5to8
1.2009-2010,5.65,5to8
1.2009-2010,4.75,0to5
1.2009-2010,3.75,0to5
1.2009-2010,5.65,5to8
1.2009-2010,5.55,5to8
1.2009-2010,3.9,0to5
1.2009-2010,3.9,0to5
1.2009-2010,6.85,5to8
1.2009-2010,7.7,5to8
1.2009-2010,6.55,5to8
1.2009-2010,6.95,5to8
1.2009-2010,5.85,5to8
1.2008-2009,4.25,0to5
1.2009-2010,4.95,0to5
1.2009-2010,2.9,0to5
1.2009-2010,3.85,0to5
1.2009-2010,4.35,0to5
1.2009-2010,2.25,0to5
1.2009-2010,4.65,0to5
1.2009-2010,7.3,5to8
1.2009-2010,6.5,5to8
1.2008-2009,7,5to8
1.2009-2010,5.5,5to8
1.2009-2010,4.7,0to5
1.2009-2010,5.55,5to8
1.2008-2009,6.3,5to8
1.2009-2010,5.8,5to8
1.2008-2009,6.1,5to8
1.2008-2009,7.5,5to8
1.2008-2009,5,5to8
1.2008-2009,5.8,5to8
1.2008-2009,4.95,0to5
1.2008-2009,6.2,5to8
1.2008-2009,5.95,5to8
1.2008-2009,4.4,0to5
1.2008-2009,6.4,5to8
1.2008-2009,6.05,5to8
1.2008-2009,7.1,5to8
1.2008-2009,6.3,5to8
1.2008-2009,5.85,5to8
1.2008-2009,5.4,5to8
1.2008-2009,5.55,5to8
1.2008-2009,7.3,5to8
1.2008-2009,6.6,5to8
1.2008-2009,6.75,5to8
1.2008-2009,5.5,5to8
1.2008-2009,4.5,0to5
1.2008-2009,6.45,5to8
1.2008-2009,6.15,5to8
1.2008-2009,5.55,5to8
1.2008-2009,5.4,5to8
1.2008-2009,6.2,5to8
1.2008-2009,5,5to8
1.2008-2009,7.8,5to8
1.2008-2009,7,5to8
1.2008-2009,5.8,5to8
1.2008-2009,5.45,5to8
1.2008-2009,6.95,5to8
1.2008-2009,4.9,0to5
1.2008-2009,6.55,5to8
1.2008-2009,6.85,5to8
1.2008-2009,6,5to8
1.2008-2009,6.25,5to8
1.2008-2009,7.4,5to8
1.2008-2009,5.85,5to8
1.2008-2009,7.4,5to8
1.2008-2009,5.5,5to8
1.2008-2009,5.7,5to8
1.2008-2009,6.85,5to8
1.2008-2009,6,5to8
1.2008-2009,4.6,0to5
1.2008-2009,5.15,5to8
1.2008-2009,3.1,0to5
1.2008-2009,5.4,5to8
1.2008-2009,7,5to8
1.2008-2009,4.8,0to5
1.2008-2009,5.35,5to8
1.2008-2009,5.9,5to8
1.2008-2009,6.35,5to8
1.2008-2009,6.2,5to8
1.2008-2009,5.5,5to8
1.2008-2009,5.6,5to8
1.2008-2009,5.35,5to8
1.2008-2009,4.7,0to5
1.2008-2009,5.6,5to8
1.2008-2009,5.1,5to8
1.2008-2009,6.85,5to8
1.2008-2009,5.95,5to8
1.2008-2009,6.65,5to8
1.2008-2009,6.5,5to8
1.2008-2009,6.5,5to8
1.2008-2009,6.15,5to8
1.2008-2009,5.5,5to8
1.2008-2009,7.85,5to8
1.2008-2009,5.95,5to8
1.2008-2009,5.7,5to8
1.2008-2009,5.65,5to8
1.2008-2009,6.55,5to8
1.2008-2009,5.25,5to8
1.2008-2009,6.1,5to8
1.2008-2009,5.5,5to8
1.2008-2009,6.6,5to8
1.2008-2009,5.3,5to8
1.2008-2009,4.55,0to5
1.2008-2009,4.8,0to5
1.2008-2009,5.2,5to8
1.2008-2009,6.55,5to8
1.2008-2009,4.4,0to5
1.2008-2009,6.5,5to8
1.2008-2009,6.25,5to8
1.2008-2009,5.25,5to8
1.2008-2009,5.25,5to8
1.2008-2009,6.95,5to8
1.2008-2009,4.3,0to5
1.2008-2009,4.8,0to5
1.2008-2009,5,5to8
1.2008-2009,3.9,0to5
1.2008-2009,5.5,5to8
1.2008-2009,6.6,5to8
1.2008-2009,5.55,5to8
1.2008-2009,7,5to8
1.2008-2009,5.3,5to8
1.2008-2009,6.5,5to8
1.2008-2009,7,5to8
1.2008-2009,7.3,5to8
1.2008-2009,6.5,5to8
1.2008-2009,6.95,5to8
1.2008-2009,6.1,5to8
1.2008-2009,5.7,5to8
1.2008-2009,5.5,5to8
1.2008-2009,5.75,5to8
1.2008-2009,4.9,0to5
1.2008-2009,6,5to8
1.2008-2009,5.15,5to8
1.2008-2009,4.9,0to5
1.2008-2009,5.5,5to8
1.2008-2009,6.8,5to8
1.2008-2009,5.95,5to8
1.2008-2009,6.7,5to8
1.2008-2009,5.05,5to8
1.2008-2009,5.65,5to8
1.2008-2009,5.35,5to8
1.2008-2009,6.75,5to8
1.2008-2009,6.65,5to8
1.2008-2009,4.85,0to5
1.2008-2009,5.95,5to8
1.2008-2009,5.45,5to8
1.2008-2009,5.75,5to8
1.2008-2009,4.5,0to5
1.2008-2009,6.25,5to8
1.2008-2009,7.7,5to8
1.2008-2009,6.4,5to8
1.2008-2009,5.9,5to8
1.2008-2009,5,5to8
1.2008-2009,5.95,5to8
1.2008-2009,6.2,5to8
1.2008-2009,5.1,5to8
1.2008-2009,4.8,0to5
1.2008-2009,6.5,5to8
1.2008-2009,5.3,5to8
1.2008-2009,4.9,0to5
1.2008-2009,7.05,5to8
1.2008-2009,6.1,5to8
1.2008-2009,7.1,5to8
1.2008-2009,8.2,8to10
1.2008-2009,7.5,5to8
1.2008-2009,6.85,5to8
1.2008-2009,5.45,5to8
1.2008-2009,7.9,5to8
1.2008-2009,5.45,5to8
1.2008-2009,6.35,5to8
1.2008-2009,5.75,5to8
1.2008-2009,5.45,5to8
1.2008-2009,6.1,5to8
1.2008-2009,5.15,5to8
1.2008-2009,6.05,5to8
1.2008-2009,5.55,5to8
1.2008-2009,6,5to8
1.2008-2009,5.5,5to8
1.2008-2009,6.05,5to8
1.2008-2009,6.5,5to8
1.2008-2009,5.4,5to8
1.2008-2009,5.7,5to8
1.2008-2009,5.45,5to8
