Semester,Score,Score Range
2.2008-2009,6.7,5to8
2.2008-2009,4.7,0to5
2.2008-2009,5.5,5to8
2.2008-2009,5.5,5to8
2.2008-2009,5,5to8
2.2008-2009,6.2,5to8
2.2008-2009,5.5,5to8
1.2011-2012,4.6,0to5
2.2008-2009,4.6,0to5
2.2008-2009,5.7,5to8
2.2008-2009,6.5,5to8
2.2008-2009,5.1,5to8
2.2008-2009,4.7,0to5
2.2008-2009,5.7,5to8
2.2008-2009,6.7,5to8
2.2008-2009,6.9,5to8
2.2008-2009,5.6,5to8
2.2008-2009,4.8,0to5
2.2008-2009,6.5,5to8
2.2008-2009,7.2,5to8
2.2011-2012,7,5to8
2.2008-2009,6.4,5to8
2.2008-2009,6.9,5to8
2.2008-2009,7.4,5to8
2.2008-2009,6.6,5to8
2.2008-2009,5.6,5to8
2.2008-2009,4.6,0to5
2.2009-2010,6.4,5to8
2.2008-2009,5.9,5to8
2.2008-2009,6,5to8
2.2008-2009,7.4,5to8
2.2008-2009,6.7,5to8
1.2009-2010,6,5to8
2.2009-2010,5.1,5to8
2.2008-2009,6.3,5to8
2.2008-2009,5.6,5to8
2.2008-2009,5.7,5to8
2.2008-2009,5.7,5to8
2.2008-2009,3.9,0to5
1.2009-2010,5.6,5to8
2.2008-2009,6.7,5to8
2.2008-2009,6.3,5to8
1.2009-2010,6.7,5to8
2.2008-2009,6.8,5to8
2.2008-2009,5.9,5to8
2.2008-2009,6.5,5to8
1.2009-2010,6.7,5to8
2.2008-2009,6.6,5to8
1.2009-2010,6.9,5to8
2.2008-2009,6.1,5to8
2.2008-2009,5.1,5to8
2.2008-2009,5.3,5to8
1.2009-2010,4.9,0to5
2.2008-2009,5.6,5to8
2.2009-2010,6.5,5to8
2.2008-2009,6.7,5to8
2.2008-2009,6.8,5to8
2.2008-2009,6.3,5to8
2.2008-2009,5.7,5to8
2.2008-2009,6.5,5to8
2.2008-2009,7.1,5to8
2.2008-2009,6.1,5to8
2.2008-2009,6.9,5to8
2.2008-2009,6.5,5to8
2.2008-2009,7.1,5to8
2.2008-2009,6.5,5to8
1.2009-2010,6.3,5to8
2.2008-2009,6.3,5to8
2.2008-2009,6.5,5to8
2.2009-2010,6.4,5to8
2.2008-2009,6.2,5to8
2.2008-2009,5.3,5to8
2.2008-2009,5.7,5to8
2.2008-2009,7.3,5to8
2.2008-2009,6.8,5to8
1.2009-2010,6.5,5to8
2.2008-2009,6.2,5to8
2.2008-2009,5.1,5to8
2.2008-2009,7,5to8
1.2009-2010,6.3,5to8
2.2008-2009,6,5to8
2.2007-2008,7.1,5to8
2.2007-2008,7,5to8
2.2007-2008,6.9,5to8
2.2007-2008,5,5to8
2.2007-2008,6.6,5to8
2.2007-2008,7.5,5to8
2.2007-2008,7,5to8
2.2007-2008,7,5to8
2.2007-2008,6.4,5to8
2.2007-2008,7.5,5to8
2.2007-2008,5,5to8
2.2007-2008,7.3,5to8
2.2007-2008,7.5,5to8
2.2007-2008,6.3,5to8
2.2007-2008,7.6,5to8
2.2007-2008,7.3,5to8
2.2007-2008,5,5to8
2.2007-2008,6.4,5to8
2.2007-2008,7.3,5to8
2.2007-2008,7.6,5to8
2.2007-2008,7.3,5to8
2.2007-2008,7.7,5to8
2.2007-2008,5.9,5to8
2.2007-2008,8.1,8to10
2.2007-2008,6.7,5to8
2.2007-2008,5,5to8
2.2007-2008,6.7,5to8
2.2007-2008,6,5to8
2.2007-2008,7.3,5to8
2.2007-2008,7.5,5to8
2.2007-2008,7.2,5to8
2.2007-2008,5,5to8
2.2007-2008,7,5to8
2.2007-2008,6.4,5to8
2.2007-2008,4,0to5
2.2007-2008,7,5to8
2.2007-2008,6.5,5to8
2.2007-2008,6,5to8
2.2007-2008,6.4,5to8
2.2007-2008,6.8,5to8
2.2007-2008,5.9,5to8
2.2007-2008,6,5to8
2.2007-2008,6.6,5to8
2.2007-2008,4,0to5
2.2007-2008,7.6,5to8
2.2007-2008,7,5to8
2.2007-2008,6.6,5to8
2.2007-2008,6,5to8
2.2007-2008,6.9,5to8
2.2007-2008,6.8,5to8
2.2007-2008,5.2,5to8
2.2007-2008,7.1,5to8
2.2007-2008,6.8,5to8
2.2007-2008,6,5to8
2.2007-2008,5.6,5to8
2.2007-2008,6.7,5to8
2.2007-2008,6,5to8
2.2007-2008,7.4,5to8
2.2007-2008,7,5to8
2.2007-2008,7.2,5to8
2.2007-2008,6.4,5to8
2.2007-2008,7.4,5to8
2.2007-2008,6.3,5to8
2.2007-2008,7,5to8
2.2007-2008,6.6,5to8
2.2007-2008,6,5to8
2.2007-2008,6.8,5to8
2.2007-2008,5.9,5to8
2.2007-2008,7,5to8
2.2007-2008,6.9,5to8
2.2007-2008,6.5,5to8
2.2007-2008,5,5to8
2.2007-2008,7.2,5to8
2.2007-2008,6,5to8
2.2007-2008,6.5,5to8
2.2007-2008,6.6,5to8
2.2007-2008,5.5,5to8
2.2007-2008,7.6,5to8
2.2007-2008,6.5,5to8
2.2007-2008,6.9,5to8
2.2007-2008,7.2,5to8
2.2007-2008,8,8to10
2.2007-2008,6.1,5to8
2.2007-2008,6,5to8
2.2007-2008,7,5to8
2.2007-2008,7,5to8
2.2007-2008,7.7,5to8
2.2007-2008,6,5to8
2.2007-2008,6,5to8
2.2007-2008,6,5to8
2.2007-2008,7.3,5to8
2.2007-2008,5.5,5to8
2.2007-2008,7,5to8
2.2007-2008,7.2,5to8
2.2007-2008,7.2,5to8
2.2007-2008,7,5to8
2.2007-2008,6,5to8
2.2007-2008,6.9,5to8
2.2007-2008,8,8to10
2.2007-2008,6.9,5to8
2.2007-2008,7,5to8
2.2007-2008,7.1,5to8
2.2007-2008,5,5to8
2.2007-2008,7,5to8
2.2007-2008,7.4,5to8
2.2007-2008,6,5to8
2.2007-2008,6.7,5to8
2.2007-2008,6.8,5to8
2.2007-2008,5,5to8
2.2007-2008,6.5,5to8
2.2007-2008,6.7,5to8
2.2007-2008,7.2,5to8
2.2007-2008,6.4,5to8
2.2007-2008,6.1,5to8
2.2007-2008,6.6,5to8
2.2007-2008,7.2,5to8
2.2007-2008,7.8,5to8
2.2007-2008,6.5,5to8
2.2007-2008,7,5to8
2.2007-2008,6.5,5to8
2.2007-2008,8,8to10
2.2007-2008,6,5to8
2.2007-2008,6.4,5to8
2.2007-2008,7.1,5to8
2.2007-2008,6.6,5to8
2.2007-2008,6.8,5to8
2.2007-2008,6,5to8
2.2007-2008,6,5to8
2.2007-2008,7,5to8
2.2007-2008,6.8,5to8
2.2007-2008,7.3,5to8
2.2007-2008,7,5to8
2.2007-2008,6.4,5to8
2.2007-2008,6,5to8
2.2007-2008,6.4,5to8
2.2007-2008,7.2,5to8
2.2007-2008,7.2,5to8
2.2007-2008,7,5to8
2.2007-2008,7,5to8
2.2007-2008,7,5to8
2.2007-2008,7,5to8
2.2007-2008,6.5,5to8
2.2007-2008,6.2,5to8
2.2007-2008,7.6,5to8
2.2007-2008,6.3,5to8
2.2007-2008,7.2,5to8
2.2007-2008,6.7,5to8
2.2007-2008,7,5to8
2.2007-2008,6.8,5to8
2.2007-2008,6.4,5to8
2.2007-2008,6,5to8
2.2007-2008,7,5to8
2.2007-2008,6.7,5to8
2.2007-2008,6.7,5to8
2.2007-2008,5.8,5to8
2.2007-2008,6,5to8
2.2007-2008,6,5to8
